id,user_id,amount,transaction_type,origin_balance_before,origin_balance_after,location_country,is_fraud_ground_truth,occurred_at
T0022463,C100002380,363.96,CASH_OUT,688.77,324.81,GB,False,2024-06-12 20:00:00
T0014639,C100001565,351.34,CASH_IN,1827.22,2178.56,BR,False,2024-06-12 20:00:00
T0026789,C100002830,1378.53,PAYMENT,22526.42,21147.89,FR,False,2024-06-12 20:00:00
T0019973,C100002115,237.49,TRANSFER,938.67,701.18,DE,False,2024-06-12 20:00:00
T0021278,C100002254,337.36,PAYMENT,0.0,0.0,FR,False,2024-06-12 20:00:00
T0019837,C100002103,577.58,CASH_OUT,4768.62,4191.04,IN,False,2024-06-12 20:00:00
T0018511,C100001958,44.87,CASH_OUT,104.9,60.03,CA,False,2024-06-12 20:00:00
T0017961,C100001905,1601.34,CASH_IN,9632.15,11233.49,FR,False,2024-06-12 20:00:00
T0023343,C100002468,637.47,CASH_IN,3216.49,3853.96,BR,False,2024-06-12 20:00:00
T0023521,C100002484,248.79,CASH_OUT,1262.41,1013.62,BR,False,2024-06-12 20:00:00
T0021793,C100002306,134.64,CASH_OUT,479.4,344.76,FR,False,2024-06-12 20:00:00
T0017078,C100001814,93.34,CASH_OUT,804.81,711.47,GB,False,2024-06-12 20:00:00
T0001447,C100000151,133.29,TRANSFER,296.0,162.71,DE,False,2024-06-12 20:00:00
T0016155,C100001725,190.86,CASH_OUT,285.6,94.74,IN,False,2024-06-12 20:00:00
T0005852,C100000627,785.65,CASH_OUT,1213.87,428.22,DE,False,2024-06-12 20:00:00
T0011735,C100001255,61.02,PAYMENT,282.78,221.76,FR,False,2024-06-12 20:00:00
T0028510,C100001524,450.91,TRANSFER,1702.9,1251.99,FR,True,2024-06-12 20:00:00
T0027127,C100002867,135.55,CASH_OUT,1128.13,992.58,AU,False,2024-06-12 21:00:00
T0016061,C100001718,232.05,CASH_IN,5391.25,5623.3,IN,False,2024-06-12 21:00:00
T0002006,C100000209,485.45,CASH_OUT,2316.27,1830.82,DE,False,2024-06-12 21:00:00
T0013899,C100001483,154.28,PAYMENT,10851.24,10696.96,US,False,2024-06-12 21:00:00
T0011230,C100001202,181.4,CASH_IN,832.61,1014.01,FR,False,2024-06-12 21:00:00
T0001189,C100000124,209.17,CASH_IN,1484.35,1693.52,IN,False,2024-06-12 21:00:00
T0023067,C100002438,629.77,CASH_IN,1765.27,2395.04,IN,False,2024-06-12 21:00:00
T0019408,C100002053,697.75,CASH_IN,4728.8,5426.55,CA,False,2024-06-12 21:00:00
T0025693,C100002714,44.04,PAYMENT,922.96,878.92,CA,False,2024-06-12 21:00:00
T0018923,C100002001,134.86,PAYMENT,0.0,0.0,US,False,2024-06-12 21:00:00
T0023243,C100002456,146.42,CASH_OUT,777.31,630.89,GB,False,2024-06-12 21:00:00
T0017458,C100001850,64.85,CASH_OUT,3184.31,3119.46,CA,False,2024-06-12 21:00:00
T0022389,C100002372,776.95,PAYMENT,11825.87,11048.92,FR,False,2024-06-12 21:00:00
T0002001,C100000208,6464.98,CASH_OUT,7615.54,1150.56,IN,False,2024-06-12 21:00:00
T0012020,C100001283,250.61,PAYMENT,558.62,308.01,IN,False,2024-06-12 21:00:00
T0011878,C100001268,43.18,PAYMENT,406.54,363.36,US,False,2024-06-12 21:00:00
T0006672,C100000718,150.67,CASH_OUT,5098.77,4948.1,NG,False,2024-06-12 21:00:00
T0020214,C100002141,895.06,CASH_IN,147.69,1042.75,US,False,2024-06-12 21:00:00
T0016451,C100001753,60.7,CASH_IN,578.06,638.76,AU,False,2024-06-12 21:00:00
T0016870,C100001794,73.86,CASH_IN,660.28,734.14,FR,False,2024-06-12 21:00:00
T0022913,C100002424,307.18,CASH_OUT,1358.71,1051.53,FR,False,2024-06-12 21:00:00
T0017581,C100001863,1085.05,CASH_IN,5040.93,6125.98,SG,False,2024-06-12 21:00:00
T0005308,C100000570,107.94,CASH_OUT,561.54,453.6,SG,False,2024-06-12 21:00:00
T0020053,C100002123,193.42,CASH_OUT,2610.61,2417.19,NG,False,2024-06-12 21:00:00
T0014178,C100001513,508.7,CASH_IN,913.28,1421.98,CA,False,2024-06-12 21:00:00
T0004683,C100000506,1268.55,CASH_OUT,12939.88,11671.33,AU,False,2024-06-12 21:00:00
T0002433,C100000254,87.51,CASH_OUT,828.37,740.86,DE,False,2024-06-12 21:00:00
T0003976,C100000425,23.14,CASH_OUT,1536.91,1513.77,CA,False,2024-06-12 21:00:00
T0007083,C100000764,209.51,CASH_IN,2360.85,2570.36,IN,False,2024-06-12 21:00:00
T0022046,C100002336,124.18,CASH_OUT,124.18,0.0,SG,False,2024-06-12 21:00:00
T0013575,C100001446,161.29,CASH_OUT,227.93,66.64,FR,False,2024-06-12 21:00:00
T0023309,C100002464,1253.54,CASH_OUT,3213.45,1959.91,GB,False,2024-06-12 21:00:00
T0023734,C100002506,333.37,CASH_OUT,2482.23,2148.86,GB,False,2024-06-12 21:00:00
T0028172,C100002981,229.11,PAYMENT,3197.66,2968.55,FR,False,2024-06-12 21:00:00
T0003963,C100000424,114.06,PAYMENT,0.0,0.0,NG,False,2024-06-12 21:00:00
T0002098,C100000217,223.87,CASH_OUT,0.0,0.0,BR,False,2024-06-12 21:00:00
T0001248,C100000131,392.86,PAYMENT,1591.78,1198.92,IN,False,2024-06-12 21:00:00
T0022464,C100002380,301.39,PAYMENT,324.81,23.42,GB,False,2024-06-12 22:00:00
T0005718,C100000611,335.27,PAYMENT,0.0,0.0,NG,False,2024-06-12 22:00:00
T0006606,C100000711,189.12,CASH_OUT,559.1,369.98,US,False,2024-06-12 22:00:00
T0010080,C100001079,514.23,PAYMENT,6511.92,5997.69,SG,False,2024-06-12 22:00:00
T0003737,C100000400,55.53,CASH_OUT,2700.07,2644.54,AU,False,2024-06-12 22:00:00
T0025605,C100002704,427.68,PAYMENT,3923.29,3495.61,FR,False,2024-06-12 22:00:00
T0014298,C100001528,2621.72,PAYMENT,2621.72,0.0,AU,False,2024-06-12 22:00:00
T0022712,C100002405,324.99,PAYMENT,4691.05,4366.06,FR,False,2024-06-12 22:00:00
T0026143,C100002764,180.54,PAYMENT,1555.39,1374.85,FR,False,2024-06-12 22:00:00
T0006098,C100000654,1168.16,PAYMENT,2365.05,1196.89,NG,False,2024-06-12 22:00:00
T0025558,C100002698,1911.67,CASH_OUT,4120.46,2208.79,SG,False,2024-06-12 22:00:00
T0016598,C100001769,42.85,CASH_OUT,337.1,294.25,US,False,2024-06-12 22:00:00
T0003019,C100000320,1446.87,CASH_OUT,1932.42,485.55,US,False,2024-06-12 22:00:00
T0026833,C100002835,164.85,CASH_OUT,2481.34,2316.49,AU,False,2024-06-12 22:00:00
T0008328,C100000893,528.74,PAYMENT,2383.16,1854.42,DE,False,2024-06-12 22:00:00
T0025076,C100002647,298.57,PAYMENT,803.85,505.28,CA,False,2024-06-12 22:00:00
T0028222,C100002987,172.41,CASH_OUT,0.0,0.0,BR,False,2024-06-12 22:00:00
T0013818,C100001474,367.49,CASH_IN,2027.86,2395.35,DE,False,2024-06-12 22:00:00
T0015906,C100001702,95.17,CASH_OUT,472.06,376.89,BR,False,2024-06-12 22:00:00
T0023946,C100002529,72.55,CASH_OUT,608.74,536.19,US,False,2024-06-12 22:00:00
T0016354,C100001744,201.01,CASH_IN,6770.23,6971.24,NG,False,2024-06-12 22:00:00
T0004722,C100000509,362.46,CASH_IN,0.0,362.46,FR,False,2024-06-12 22:00:00
T0004794,C100000516,475.81,CASH_OUT,1889.89,1414.08,GB,False,2024-06-12 22:00:00
T0001535,C100000161,983.08,CASH_OUT,16028.63,15045.55,AU,False,2024-06-12 22:00:00
T0023741,C100002507,223.28,PAYMENT,2538.7,2315.42,US,False,2024-06-12 22:00:00
T0001232,C100000129,2733.11,TRANSFER,8243.15,5510.04,SG,False,2024-06-12 22:00:00
T0002079,C100000215,1840.31,CASH_OUT,1840.31,0.0,DE,False,2024-06-12 22:00:00
T0018625,C100001969,125.66,PAYMENT,1036.63,910.97,AU,False,2024-06-12 22:00:00
T0016044,C100001716,115.18,CASH_IN,2327.18,2442.36,AU,False,2024-06-12 22:00:00
T0004587,C100000495,1913.47,CASH_OUT,15380.32,13466.85,BR,False,2024-06-12 22:00:00
T0009436,C100001008,122.68,CASH_OUT,1321.46,1198.78,GB,False,2024-06-12 22:00:00
T0014446,C100001543,679.5,PAYMENT,2751.56,2072.06,NG,False,2024-06-12 22:00:00
T0017338,C100001839,40.89,CASH_OUT,1073.07,1032.18,FR,False,2024-06-12 22:00:00
T0000605,C100000063,73.75,PAYMENT,136.74,62.99,GB,False,2024-06-12 22:00:00
T0021026,C100002227,457.34,CASH_IN,0.0,457.34,SG,False,2024-06-12 23:00:00
T0019173,C100002027,176.12,TRANSFER,327.0,150.88,US,False,2024-06-12 23:00:00
T0000994,C100000104,158.61,PAYMENT,392.46,233.85,SG,False,2024-06-12 23:00:00
T0013294,C100001418,113.51,TRANSFER,510.36,396.85,SG,False,2024-06-12 23:00:00
T0015416,C100001647,243.47,PAYMENT,1296.74,1053.27,US,False,2024-06-12 23:00:00
T0021566,C100002283,177.31,CASH_OUT,0.0,0.0,SG,False,2024-06-12 23:00:00
T0002670,C100000280,62.2,TRANSFER,834.03,771.83,US,False,2024-06-12 23:00:00
T0016156,C100001725,94.74,CASH_OUT,94.74,0.0,AU,False,2024-06-12 23:00:00
T0015890,C100001700,39.22,CASH_IN,678.47,717.69,AU,False,2024-06-12 23:00:00
T0020404,C100002162,150.03,PAYMENT,2329.2,2179.17,DE,False,2024-06-12 23:00:00
T0007334,C100000793,281.57,CASH_IN,1049.85,1331.42,NG,False,2024-06-12 23:00:00
T0008790,C100000941,46.9,TRANSFER,501.81,454.91,FR,False,2024-06-12 23:00:00
T0025641,C100002708,46.59,DEBIT,308.62,262.03,BR,False,2024-06-12 23:00:00
T0005988,C100000641,253.09,CASH_IN,1178.29,1431.38,CA,False,2024-06-12 23:00:00
T0022406,C100002374,388.81,PAYMENT,0.0,0.0,SG,False,2024-06-12 23:00:00
T0009911,C100001061,492.21,CASH_OUT,2068.62,1576.41,US,False,2024-06-12 23:00:00
T0028087,C100002971,913.74,PAYMENT,4445.36,3531.62,DE,False,2024-06-12 23:00:00
T0023450,C100002477,461.65,CASH_OUT,7520.12,7058.47,SG,False,2024-06-12 23:00:00
T0028299,C100002995,524.03,CASH_OUT,1345.46,821.43,DE,False,2024-06-12 23:00:00
T0005762,C100000616,688.49,CASH_OUT,3038.55,2350.06,NG,False,2024-06-12 23:00:00
T0007776,C100000839,456.13,CASH_OUT,4411.6,3955.47,CA,False,2024-06-12 23:00:00
T0009969,C100001068,414.27,CASH_OUT,8100.97,7686.7,IN,False,2024-06-12 23:00:00
T0002498,C100000261,857.62,PAYMENT,857.62,0.0,IN,False,2024-06-12 23:00:00
T0007540,C100000815,111.35,CASH_OUT,0.0,0.0,US,False,2024-06-12 23:00:00
T0002007,C100000209,192.56,PAYMENT,1830.82,1638.26,DE,False,2024-06-12 23:00:00
T0016970,C100001802,358.83,CASH_IN,2366.05,2724.88,DE,False,2024-06-12 23:00:00
T0002735,C100000288,233.5,PAYMENT,885.67,652.17,CA,False,2024-06-12 23:00:00
T0025164,C100002657,231.87,CASH_IN,0.0,231.87,AU,False,2024-06-12 23:00:00
T0022083,C100002339,79.81,CASH_IN,374.84,454.65,IN,False,2024-06-12 23:00:00
T0022002,C100002331,86.73,CASH_IN,559.07,645.8,AU,False,2024-06-12 23:00:00
T0023139,C100002445,491.0,CASH_IN,1685.8,2176.8,FR,False,2024-06-12 23:00:00
T0024163,C100002552,258.73,PAYMENT,2217.33,1958.6,NG,False,2024-06-12 23:00:00
T0003379,C100000360,1274.44,CASH_OUT,1274.44,0.0,CA,False,2024-06-12 23:00:00
T0003833,C100000411,53.12,PAYMENT,269.43,216.31,CA,False,2024-06-12 23:00:00
T0007198,C100000776,185.45,PAYMENT,2392.5,2207.05,BR,False,2024-06-12 23:00:00
T0020352,C100002157,225.05,CASH_OUT,3215.76,2990.71,GB,False,2024-06-12 23:00:00
T0013900,C100001483,1130.6,PAYMENT,10696.96,9566.36,US,False,2024-06-12 23:00:00
T0011879,C100001268,24.31,CASH_OUT,363.36,339.05,US,False,2024-06-12 23:00:00
T0009010,C100000964,881.12,PAYMENT,7875.7,6994.58,GB,False,2024-06-12 23:00:00
T0027976,C100002958,863.63,CASH_OUT,7338.92,6475.29,NG,False,2024-06-12 23:00:00
T0010910,C100001164,172.45,CASH_OUT,6800.72,6628.27,SG,False,2024-06-12 23:00:00
T0026164,C100002767,198.36,CASH_OUT,1228.79,1030.43,FR,False,2024-06-13 00:00:00
T0026247,C100002777,342.82,CASH_OUT,2646.43,2303.61,GB,False,2024-06-13 00:00:00
T0026623,C100002814,56.92,CASH_OUT,656.63,599.71,BR,False,2024-06-13 00:00:00
T0007393,C100000799,10169.0,CASH_IN,39763.55,49932.55,US,False,2024-06-13 00:00:00
T0022816,C100002415,139.19,CASH_OUT,896.65,757.46,NG,False,2024-06-13 00:00:00
T0010681,C100001139,365.43,CASH_OUT,477.91,112.48,BR,False,2024-06-13 00:00:00
T0011390,C100001218,2128.81,CASH_IN,2285.8,4414.61,BR,False,2024-06-13 00:00:00
T0022631,C100002397,168.75,CASH_OUT,3431.94,3263.19,FR,False,2024-06-13 00:00:00
T0011449,C100001224,2470.87,TRANSFER,7482.43,5011.56,SG,False,2024-06-13 00:00:00
T0028149,C100002978,206.82,PAYMENT,1446.42,1239.6,SG,False,2024-06-13 00:00:00
T0002331,C100000244,373.62,CASH_OUT,2979.82,2606.2,SG,False,2024-06-13 00:00:00
T0008622,C100000924,340.46,TRANSFER,1731.25,1390.79,NG,False,2024-06-13 00:00:00
T0021631,C100002289,953.6,CASH_OUT,10231.95,9278.35,DE,False,2024-06-13 00:00:00
T0006215,C100000667,714.75,CASH_IN,0.0,714.75,GB,False,2024-06-13 00:00:00
T0001416,C100000148,34.58,TRANSFER,1201.61,1167.03,CA,False,2024-06-13 00:00:00
T0007451,C100000805,169.32,PAYMENT,1064.99,895.67,AU,False,2024-06-13 00:00:00
T0006014,C100000644,618.95,CASH_IN,771.37,1390.32,CA,False,2024-06-13 00:00:00
T0025462,C100002689,657.29,CASH_OUT,4262.7,3605.41,DE,False,2024-06-13 00:00:00
T0012545,C100001343,568.25,PAYMENT,5313.31,4745.06,DE,False,2024-06-13 00:00:00
T0021603,C100002287,908.81,CASH_OUT,2827.07,1918.26,AU,False,2024-06-13 00:00:00
T0024892,C100002629,672.07,PAYMENT,0.0,0.0,US,False,2024-06-13 00:00:00
T0011857,C100001267,272.15,CASH_IN,1366.67,1638.82,CA,False,2024-06-13 00:00:00
T0010903,C100001163,502.24,PAYMENT,2570.15,2067.91,DE,False,2024-06-13 00:00:00
T0000275,C100000028,274.05,CASH_IN,2091.75,2365.8,DE,False,2024-06-13 00:00:00
T0021157,C100002240,35.51,CASH_IN,488.73,524.24,FR,False,2024-06-13 00:00:00
T0007380,C100000798,471.33,PAYMENT,3180.43,2709.1,US,False,2024-06-13 00:00:00
T0018045,C100001913,652.5,CASH_IN,2648.37,3300.87,DE,False,2024-06-13 00:00:00
T0006126,C100000657,203.88,PAYMENT,1698.87,1494.99,CA,False,2024-06-13 00:00:00
T0024607,C100002598,375.27,CASH_IN,1878.17,2253.44,SG,False,2024-06-13 00:00:00
T0010611,C100001132,298.01,CASH_OUT,4181.99,3883.98,SG,False,2024-06-13 00:00:00
T0005360,C100000576,44.73,CASH_IN,968.99,1013.72,NG,False,2024-06-13 00:00:00
T0016647,C100001773,176.84,CASH_IN,649.15,825.99,CA,False,2024-06-13 00:00:00
T0009171,C100000980,55.87,CASH_OUT,579.5,523.63,IN,False,2024-06-13 01:00:00
T0014561,C100001555,295.29,CASH_OUT,435.63,140.34,DE,False,2024-06-13 01:00:00
T0002612,C100000273,219.42,PAYMENT,1771.69,1552.27,IN,False,2024-06-13 01:00:00
T0018462,C100001953,374.95,CASH_OUT,0.0,0.0,GB,False,2024-06-13 01:00:00
T0014963,C100001597,1598.69,CASH_IN,4623.75,6222.44,US,False,2024-06-13 01:00:00
T0004496,C100000485,305.08,PAYMENT,4199.88,3894.8,US,False,2024-06-13 01:00:00
T0024531,C100002590,656.36,DEBIT,0.0,0.0,US,False,2024-06-13 01:00:00
T0023036,C100002436,939.23,CASH_OUT,4753.09,3813.86,DE,False,2024-06-13 01:00:00
T0016775,C100001785,298.14,PAYMENT,536.11,237.97,FR,False,2024-06-13 01:00:00
T0022018,C100002332,350.6,PAYMENT,1693.44,1342.84,FR,False,2024-06-13 01:00:00
T0027734,C100002932,37.85,CASH_OUT,290.06,252.21,FR,False,2024-06-13 01:00:00
T0020405,C100002162,227.75,PAYMENT,2179.17,1951.42,DE,False,2024-06-13 01:00:00
T0006964,C100000751,163.87,PAYMENT,909.53,745.66,SG,False,2024-06-13 01:00:00
T0012953,C100001383,474.01,CASH_OUT,474.01,0.0,BR,False,2024-06-13 01:00:00
T0023696,C100002502,243.34,CASH_IN,1209.06,1452.4,US,False,2024-06-13 01:00:00
T0018432,C100001951,563.5,TRANSFER,1937.89,1374.39,US,False,2024-06-13 01:00:00
T0014893,C100001592,172.38,PAYMENT,249.3,76.92,US,False,2024-06-13 01:00:00
T0028123,C100002975,180.95,TRANSFER,3249.17,3068.22,BR,False,2024-06-13 01:00:00
T0002125,C100000220,165.79,CASH_OUT,2911.16,2745.37,NG,False,2024-06-13 01:00:00
T0004557,C100000491,8866.22,PAYMENT,15605.84,6739.62,NG,False,2024-06-13 01:00:00
T0024404,C100002577,211.66,CASH_OUT,6311.13,6099.47,CA,False,2024-06-13 01:00:00
T0002430,C100000253,111.25,DEBIT,164.89,53.64,FR,False,2024-06-13 01:00:00
T0013583,C100001448,288.43,CASH_OUT,1432.45,1144.02,BR,False,2024-06-13 01:00:00
T0023248,C100002457,508.47,CASH_IN,4663.91,5172.38,FR,False,2024-06-13 01:00:00
T0011364,C100001215,224.68,CASH_OUT,2030.94,1806.26,CA,False,2024-06-13 01:00:00
T0014019,C100001497,262.03,CASH_IN,2189.29,2451.32,FR,False,2024-06-13 01:00:00
T0007829,C100000845,333.51,PAYMENT,2293.3,1959.79,IN,False,2024-06-13 01:00:00
T0010250,C100001096,123.34,PAYMENT,2833.82,2710.48,BR,False,2024-06-13 01:00:00
T0016496,C100001757,2477.13,CASH_IN,8267.67,10744.8,GB,False,2024-06-13 01:00:00
T0014182,C100001514,145.7,CASH_IN,2951.97,3097.67,CA,False,2024-06-13 01:00:00
T0023216,C100002453,50.4,PAYMENT,920.15,869.75,SG,False,2024-06-13 01:00:00
T0028640,C100002221,897.51,TRANSFER,3477.5,2579.99,US,True,2024-06-13 01:00:00
T0018924,C100002001,362.28,PAYMENT,0.0,0.0,US,False,2024-06-13 01:00:00
T0001599,C100000169,181.19,CASH_OUT,0.0,0.0,NG,False,2024-06-13 01:00:00
T0007964,C100000860,175.16,CASH_IN,3247.75,3422.91,BR,False,2024-06-13 01:00:00
T0010622,C100001133,395.35,CASH_OUT,875.41,480.06,BR,False,2024-06-13 01:00:00
T0019592,C100002075,38.3,CASH_IN,763.05,801.35,FR,False,2024-06-13 01:00:00
T0024855,C100002625,134.81,PAYMENT,1139.25,1004.44,NG,False,2024-06-13 01:00:00
T0013513,C100001439,55.42,PAYMENT,0.0,0.0,FR,False,2024-06-13 01:00:00
T0010341,C100001104,208.87,PAYMENT,1002.22,793.35,US,False,2024-06-13 01:00:00
T0000625,C100000065,810.42,CASH_IN,4057.72,4868.14,BR,False,2024-06-13 01:00:00
T0025358,C100002677,1123.53,PAYMENT,0.0,0.0,FR,False,2024-06-13 02:00:00
T0010612,C100001132,266.16,PAYMENT,3883.98,3617.82,SG,False,2024-06-13 02:00:00
T0026481,C100002800,511.2,CASH_IN,130.77,641.97,IN,False,2024-06-13 02:00:00
T0012593,C100001348,33.34,PAYMENT,93.89,60.55,SG,False,2024-06-13 02:00:00
T0006505,C100000700,257.13,CASH_OUT,2133.18,1876.05,GB,False,2024-06-13 02:00:00
T0012488,C100001337,77.29,TRANSFER,397.67,320.38,FR,False,2024-06-13 02:00:00
T0002261,C100000236,41.95,CASH_OUT,41.95,0.0,IN,False,2024-06-13 02:00:00
T0000032,C100000003,21.65,PAYMENT,252.99,231.34,CA,False,2024-06-13 02:00:00
T0016828,C100001789,325.06,CASH_IN,0.0,325.06,BR,False,2024-06-13 02:00:00
T0009657,C100001032,32.68,PAYMENT,467.21,434.53,DE,False,2024-06-13 02:00:00
T0028372,C100001425,323.96,TRANSFER,1128.78,804.82,DE,True,2024-06-13 02:00:00
T0020332,C100002154,225.38,PAYMENT,1198.64,973.26,AU,False,2024-06-13 02:00:00
T0006127,C100000657,107.9,CASH_OUT,1494.99,1387.09,CA,False,2024-06-13 02:00:00
T0013072,C100001395,496.21,PAYMENT,3952.66,3456.45,BR,False,2024-06-13 02:00:00
T0015106,C100001615,277.48,CASH_OUT,4136.83,3859.35,IN,False,2024-06-13 02:00:00
T0007153,C100000772,299.69,PAYMENT,1207.14,907.45,BR,False,2024-06-13 02:00:00
T0010251,C100001096,267.18,CASH_IN,2710.48,2977.66,BR,False,2024-06-13 02:00:00
T0001053,C100000110,121.11,CASH_IN,1253.75,1374.86,BR,False,2024-06-13 02:00:00
T0015446,C100001651,129.59,CASH_OUT,0.0,0.0,CA,False,2024-06-13 02:00:00
T0001257,C100000132,116.95,CASH_OUT,0.0,0.0,SG,False,2024-06-13 02:00:00
T0006350,C100000682,684.64,PAYMENT,0.0,0.0,DE,False,2024-06-13 02:00:00
T0018400,C100001948,346.24,PAYMENT,2596.93,2250.69,DE,False,2024-06-13 02:00:00
T0016734,C100001781,149.2,PAYMENT,1138.27,989.07,BR,False,2024-06-13 02:00:00
T0021585,C100002285,632.67,CASH_IN,7998.66,8631.33,BR,False,2024-06-13 02:00:00
T0012069,C100001289,11796.66,PAYMENT,39556.52,27759.86,FR,False,2024-06-13 02:00:00
T0013644,C100001453,291.22,PAYMENT,1368.18,1076.96,SG,False,2024-06-13 02:00:00
T0024227,C100002559,105.18,CASH_OUT,650.94,545.76,GB,False,2024-06-13 02:00:00
T0005803,C100000621,1104.3,CASH_IN,5206.99,6311.29,DE,False,2024-06-13 02:00:00
T0020316,C100002153,109.94,PAYMENT,747.03,637.09,NG,False,2024-06-13 02:00:00
T0006158,C100000661,122.25,PAYMENT,1813.04,1690.79,IN,False,2024-06-13 02:00:00
T0012571,C100001346,221.96,CASH_OUT,1277.03,1055.07,US,False,2024-06-13 02:00:00
T0002027,C100000210,848.02,CASH_IN,429.33,1277.35,CA,False,2024-06-13 02:00:00
T0002911,C100000308,119.73,CASH_OUT,0.0,0.0,US,False,2024-06-13 02:00:00
T0011391,C100001218,1221.87,CASH_OUT,4414.61,3192.74,BR,False,2024-06-13 02:00:00
T0012380,C100001326,172.16,CASH_OUT,2147.56,1975.4,AU,False,2024-06-13 02:00:00
T0020111,C100002129,71.68,CASH_IN,784.01,855.69,NG,False,2024-06-13 03:00:00
T0019608,C100002078,87.02,TRANSFER,248.84,161.82,AU,False,2024-06-13 03:00:00
T0004320,C100000462,352.91,PAYMENT,352.91,0.0,FR,False,2024-06-13 03:00:00
T0006275,C100000674,1267.85,PAYMENT,16913.67,15645.82,NG,False,2024-06-13 03:00:00
T0005715,C100000610,817.85,PAYMENT,2433.9,1616.05,BR,False,2024-06-13 03:00:00
T0012297,C100001316,580.3,CASH_OUT,6706.21,6125.91,CA,False,2024-06-13 03:00:00
T0006128,C100000657,234.43,CASH_IN,1387.09,1621.52,CA,False,2024-06-13 03:00:00
T0028001,C100002961,374.3,CASH_OUT,1166.06,791.76,NG,False,2024-06-13 03:00:00
T0022134,C100002344,383.95,CASH_OUT,383.95,0.0,DE,False,2024-06-13 03:00:00
T0007271,C100000785,413.94,PAYMENT,1842.78,1428.84,BR,False,2024-06-13 03:00:00
T0011191,C100001196,73.0,CASH_OUT,816.15,743.15,BR,False,2024-06-13 03:00:00
T0025492,C100002692,448.4,TRANSFER,6301.97,5853.57,CA,False,2024-06-13 03:00:00
T0001054,C100000110,196.81,PAYMENT,1374.86,1178.05,BR,False,2024-06-13 03:00:00
T0013126,C100001400,491.5,PAYMENT,964.88,473.38,FR,False,2024-06-13 03:00:00
T0019174,C100002027,117.49,PAYMENT,150.88,33.39,US,False,2024-06-13 03:00:00
T0008635,C100000925,66.74,CASH_OUT,81.62,14.88,GB,False,2024-06-13 03:00:00
T0016923,C100001798,138.51,CASH_IN,1795.5,1934.01,FR,False,2024-06-13 03:00:00
T0000817,C100000085,1263.93,CASH_OUT,4663.38,3399.45,FR,False,2024-06-13 03:00:00
T0023782,C100002511,795.09,PAYMENT,0.0,0.0,SG,False,2024-06-13 03:00:00
T0023657,C100002499,138.37,CASH_OUT,666.42,528.05,US,False,2024-06-13 03:00:00
T0000340,C100000036,105.95,PAYMENT,2559.02,2453.07,AU,False,2024-06-13 03:00:00
T0023229,C100002454,127.66,CASH_IN,2302.58,2430.24,FR,False,2024-06-13 03:00:00
T0000300,C100000031,117.02,PAYMENT,117.02,0.0,DE,False,2024-06-13 03:00:00
T0019949,C100002113,832.18,CASH_OUT,9049.93,8217.75,US,False,2024-06-13 03:00:00
T0014621,C100001563,111.26,CASH_IN,922.24,1033.5,GB,False,2024-06-13 03:00:00
T0026254,C100002778,9.21,CASH_OUT,107.42,98.21,AU,False,2024-06-13 03:00:00
T0000256,C100000026,73.42,CASH_OUT,73.42,0.0,GB,False,2024-06-13 03:00:00
T0027896,C100002950,426.61,CASH_OUT,1203.97,777.36,IN,False,2024-06-13 03:00:00
T0027647,C100002922,257.95,CASH_OUT,1403.55,1145.6,NG,False,2024-06-13 03:00:00
T0003738,C100000400,128.89,TRANSFER,2644.54,2515.65,AU,False,2024-06-13 03:00:00
T0026613,C100002813,47.52,CASH_OUT,0.0,0.0,CA,False,2024-06-13 03:00:00
T0010157,C100001086,438.48,CASH_OUT,1981.95,1543.47,DE,False,2024-06-13 03:00:00
T0023451,C100002477,1607.54,CASH_OUT,7058.47,5450.93,CA,False,2024-06-13 03:00:00
T0009368,C100001001,618.52,PAYMENT,1744.67,1126.15,SG,False,2024-06-13 03:00:00
T0016846,C100001792,649.77,CASH_IN,3447.09,4096.86,CA,False,2024-06-13 03:00:00
T0025169,C100002658,399.53,CASH_OUT,399.53,0.0,BR,False,2024-06-13 03:00:00
T0012816,C100001370,175.61,PAYMENT,733.12,557.51,BR,False,2024-06-13 03:00:00
T0020261,C100002147,88.35,CASH_IN,355.41,443.76,AU,False,2024-06-13 03:00:00
T0013716,C100001460,38.97,CASH_OUT,535.7,496.73,GB,False,2024-06-13 03:00:00
T0003412,C100000365,144.56,CASH_OUT,0.0,0.0,FR,False,2024-06-13 03:00:00
T0012061,C100001287,3018.54,CASH_OUT,11234.15,8215.61,AU,False,2024-06-13 03:00:00
T0018278,C100001935,3942.89,CASH_IN,3114.0,7056.89,BR,False,2024-06-13 04:00:00
T0000257,C100000026,2409.38,CASH_OUT,0.0,0.0,GB,False,2024-06-13 04:00:00
T0027977,C100002958,412.18,PAYMENT,6475.29,6063.11,NG,False,2024-06-13 04:00:00
T0025150,C100002656,36.29,CASH_OUT,1054.27,1017.98,AU,False,2024-06-13 04:00:00
T0021796,C100002307,307.94,CASH_OUT,5262.78,4954.84,SG,False,2024-06-13 04:00:00
T0007046,C100000760,148.67,PAYMENT,738.46,589.79,GB,False,2024-06-13 04:00:00
T0015277,C100001633,11.44,PAYMENT,51.03,39.59,GB,False,2024-06-13 04:00:00
T0002650,C100000278,184.88,CASH_OUT,962.49,777.61,CA,False,2024-06-13 04:00:00
T0025686,C100002713,100.4,CASH_OUT,235.61,135.21,NG,False,2024-06-13 04:00:00
